venda_id,cliente_id,produto_id,data_venda,quantidade,desconto,metodo_pagamento,avaliacao_compra,preco,valor_total,mes,dia_semana
247,312,70,2022-01-12 23:20:49.763317554,1,0.0,PIX,4,179.5589516211935,179.5589516211935,1,2
248,2430,91,2022-01-13 00:30:54.843656243,2,0.05,PIX,3,77.78746294520676,147.79617959589282,1,3
249,1786,128,2022-01-13 01:40:59.923994933,2,0.0,PIX,4,43.99623474484525,87.9924694896905,1,3
250,4392,11,2022-01-13 02:51:05.004333622,2,0.1,Boleto,2,53.81441066564159,96.86593919815486,1,3
251,402,36,2022-01-13 04:01:10.084672311,2,0.05,Boleto,1,86.08705738668456,163.56540903470065,1,3
252,1597,80,2022-01-13 05:11:15.165011000,3,0.0,Boleto,5,177.29823160905661,531.8946948271698,1,3
253,122,24,2022-01-13 06:21:20.245349690,6,0.1,Cartao,5,77.95904339227732,420.9788343182976,1,3
254,751,168,2022-01-13 07:31:25.325688379,3,0.05,Boleto,4,130.4728051733273,371.84749474398274,1,3
255,106,113,2022-01-13 08:41:30.406027068,1,0.05,Boleto,5,17.66891423500304,16.785468523252888,1,3
256,1060,42,2022-01-13 09:51:35.486365757,5,0.05,Cartao,5,269.2930184243128,1279.1418375154856,1,3
257,4168,21,2022-01-13 11:01:40.566704447,4,0.0,Cartao,5,202.2700335438328,809.0801341753312,1,3
258,4664,96,2022-01-13 12:11:45.647043136,2,0.0,Cartao,3,80.96081144378063,161.92162288756126,1,3
259,3239,51,2022-01-13 13:21:50.727381825,5,0.0,Boleto,4,138.71839924447593,693.5919962223796,1,3
260,1245,81,2022-01-13 14:31:55.807720514,1,0.0,Cartao,3,34.08058248080514,34.08058248080514,1,3
261,76,55,2022-01-13 15:42:00.888059204,2,0.0,PIX,5,121.7900018732139,243.5800037464278,1,3
262,1010,124,2022-01-13 16:52:05.968397893,2,0.05,PIX,5,78.80556018907903,149.73056435925017,1,3
263,3283,132,2022-01-13 18:02:11.048736582,3,0.0,Boleto,3,166.4038192171998,499.2114576515994,1,3
264,2276,62,2022-01-13 19:12:16.129075271,5,0.0,Cartao,4,10.153960289033549,50.769801445167744,1,3
265,3809,87,2022-01-13 20:22:21.209413961,4,0.1,Cartao,2,73.35241664130928,264.0686999087134,1,3
266,453,153,2022-01-13 21:32:26.289752650,6,0.0,Boleto,5,27.974493617015447,167.8469617020927,1,3
267,766,198,2022-01-13 22:42:31.370091339,1,0.0,PIX,5,68.7478212041946,68.7478212041946,1,3
268,4583,142,2022-01-13 23:52:36.450430028,3,0.05,PIX,4,157.4209187605872,448.6496184676735,1,3
269,2716,41,2022-01-14 01:02:41.530768718,6,0.15,PIX,4,31.77602126750998,162.0577084643009,1,4
270,1498,185,2022-01-14 02:12:46.611107407,3,0.0,Boleto,4,40.03810141835146,120.11430425505438,1,4
271,3947,166,2022-01-14 03:22:51.691446096,2,0.1,PIX,5,33.04297823943153,59.47736083097675,1,4
272,3733,190,2022-01-14 04:32:56.771784785,3,0.05,Cartao,4,22.516438351023066,64.17184930041573,1,4
273,4926,41,2022-01-14 05:43:01.852123475,2,0.0,PayPal,3,31.77602126750998,63.55204253501996,1,4
274,2839,45,2022-01-14 06:53:06.932462164,2,0.0,Cartao,4,143.9108833148359,287.8217666296718,1,4
275,490,126,2022-01-14 08:03:12.012800853,1,0.05,Cartao,5,29.907893377419807,28.412498708548814,1,4
276,2424,96,2022-01-14 09:13:17.093139542,2,0.1,PIX,3,80.96081144378063,145.72946059880513,1,4
277,1936,144,2022-01-14 10:23:22.173478232,3,0.0,Cartao,4,53.31107357777261,159.93322073331782,1,4
278,2750,19,2022-01-14 11:33:27.253816921,1,0.0,Cartao,4,40.71717391865951,40.71717391865951,1,4
279,3297,37,2022-01-14 12:43:32.334155610,3,0.0,Cartao,4,48.972640668473126,146.91792200541937,1,4
280,4571,85,2022-01-14 13:53:37.414494299,6,0.2,Boleto,2,111.83756256845014,536.8203003285606,1,4
281,3692,189,2022-01-14 15:03:42.494832989,3,0.05,PIX,2,62.98701954432757,179.51300570133358,1,4
282,1104,26,2022-01-14 16:13:47.575171678,4,0.0,Cartao,5,117.01478829685594,468.05915318742376,1,4
283,1600,94,2022-01-14 17:23:52.655510367,2,0.0,PIX,4,113.13502848556219,226.27005697112438,1,4
284,3282,104,2022-01-14 18:33:57.735849056,5,0.0,Cartao,3,48.21711915501299,241.08559577506495,1,4
285,3161,192,2022-01-14 19:44:02.816187746,2,0.0,Cartao,4,115.65005666048887,231.30011332097774,1,4
286,3946,125,2022-01-14 20:54:07.896526435,3,0.2,PIX,4,142.28088787426492,341.47413089823584,1,4
287,226,141,2022-01-14 22:04:12.976865124,1,0.2,Cartao,4,39.223611837797,31.378889470237603,1,4
288,4804,91,2022-01-14 23:14:18.057203813,3,0.0,PIX,3,77.78746294520676,233.36238883562027,1,4
289,1715,87,2022-01-15 00:24:23.137542503,4,0.0,PayPal,3,73.35241664130928,322.75063322176084,1,5
290,4150,162,2022-01-15 01:34:28.217881192,4,0.0,PIX,4,22.154397211327222,97.47934772983979,1,5
291,2244,123,2022-01-15 02:44:33.298219881,3,0.0,PIX,1,11.228865560868284,37.05525635086534,1,5
292,2893,98,2022-01-15 03:54:38.378558570,4,0.15,PIX,5,111.71965347041201,417.831503979341,1,5
293,2346,23,2022-01-15 05:04:43.458897259,5,0.1,PIX,5,32.81726376690922,162.44545564620066,1,5
294,579,108,2022-01-15 06:14:48.539235949,3,0.05,Cartao,5,69.62143919728354,218.26321188348388,1,5
295,1699,148,2022-01-15 07:24:53.619574638,4,0.2,Cartao,3,46.119815081995306,162.3417490886235,1,5
296,4596,54,2022-01-15 08:34:58.699913327,3,0.1,PIX,5,58.76027528762599,174.5180176042492,1,5
297,2672,186,2022-01-15 09:45:03.780252016,2,0.0,PIX,5,34.32959871776507,75.52511717908317,1,5
298,4302,59,2022-01-15 10:55:08.860590706,2,0.1,Cartao,5,101.052038619618,200.08303646684368,1,5
299,2928,148,2022-01-15 12:05:13.940929395,1,0.05,Cartao,4,46.119815081995306,48.195206760685096,1,5
300,279,39,2022-01-15 13:15:19.021268084,2,0.05,PIX,4,169.83845961893994,354.96238060358445,1,5
301,1469,78,2022-01-15 14:25:24.101606773,1,0.1,PIX,3,112.19456058794852,111.07261498206904,1,5
302,4773,91,2022-01-15 15:35:29.181945463,1,0.05,PIX,5,77.78746294520676,81.28789877774106,1,5
303,941,160,2022-01-15 16:45:34.262284152,4,0.0,PIX,3,87.19724813831219,383.66789180857364,1,5
304,2319,169,2022-01-15 17:55:39.342622841,3,0.15,Cartao,5,22.952080615744848,64.3805861271643,1,5
305,4537,69,2022-01-15 19:05:44.422961530,5,0.0,Cartao,5,83.04679844196251,456.7573914307938,1,5
306,1784,68,2022-01-15 20:15:49.503300220,2,0.05,Cartao,5,149.05162093820286,311.51788776084396,1,5
307,1876,87,2022-01-15 21:25:54.583638909,4,0.1,Cartao,5,73.35241664130928,290.4755698995848,1,5
308,4644,21,2022-01-15 22:35:59.663977598,3,0.0,PIX,5,202.2700335438328,667.4911106946482,1,5
309,3227,152,2022-01-15 23:46:04.744316287,3,0.0,PIX,3,61.99186490838914,204.57315419768418,1,5
310,3729,144,2022-01-16 00:56:09.824654977,3,0.0,Boleto,4,53.31107357777261,175.92654280664962,1,6
311,986,32,2022-01-16 02:06:14.904993666,5,0.1,Cartao,4,132.01005689923093,653.4497816511931,1,6
312,2820,154,2022-01-16 03:16:19.985332355,3,0.05,Cartao,5,59.874062165308146,187.70518488824106,1,6
313,3971,3,2022-01-16 04:26:25.065671044,5,0.0,PIX,4,161.7423405161777,889.5828728389774,1,6
314,2067,82,2022-01-16 05:36:30.146009734,3,0.15,PIX,5,23.88072899594696,66.98544483363123,1,6
315,425,121,2022-01-16 06:46:35.226348423,5,0.0,PIX,4,178.8211013976887,983.5160576872879,1,6
316,2106,116,2022-01-16 07:56:40.306687112,3,0.05,Cartao,5,16.397097115246474,51.4048994562977,1,6
317,2471,135,2022-01-16 09:06:45.387025801,4,0.05,Cartao,5,15.427257917211355,64.48593809394347,1,6
318,3795,88,2022-01-16 10:16:50.467364491,4,0.0,PIX,5,38.999792407549556,171.59908659321806,1,6
319,2892,144,2022-01-16 11:26:55.547703180,4,0.1,Cartao,5,53.31107357777261,211.11185136797954,1,6
320,1684,53,2022-01-16 12:37:00.628041869,6,0.0,Cartao,5,180.11684728541613,1188.7711920837464,1,6
321,3174,4,2022-01-16 13:47:05.708380558,2,0.0,Cartao,5,22.962554679951594,50.517620295893515,1,6
322,3148,173,2022-01-16 14:57:10.788719248,5,0.0,Cartao,4,22.717646304343,124.9470546738865,1,6
323,4062,32,2022-01-16 16:07:15.869057937,3,0.1,Cartao,5,132.01005689923093,392.0698689907159,1,6
324,4052,83,2022-01-16 17:17:20.949396626,3,0.0,PIX,5,11.97715130872814,39.52459931880286,1,6
325,3652,102,2022-01-16 18:27:26.029735315,5,0.0,PIX,5,193.05554121921594,1061.8054767056876,1,6
326,4162,58,2022-01-16 19:37:31.110074005,1,0.05,PIX,3,10.3134849941049,10.777591818839621,1,6
327,4911,13,2022-01-16 20:47:36.190412694,2,0.0,Cartao,4,74.21176086025427,163.26587389255943,1,6
328,1175,150,2022-01-16 21:57:41.270751383,3,0.0,Boleto,4,35.52292456636251,117.22565106899629,1,6
329,2950,44,2022-01-16 23:07:46.351090072,2,0.05,Cartao,3,101.36909731953254,211.86141339782301,1,6
330,1810,172,2022-01-17 00:17:51.431428762,3,0.15,Boleto,5,29.296551482507518,74.70620628039417,1,0
331,437,30,2022-01-17 01:27:56.511767451,5,0.1,Cartao,5,20.978757959938,94.40441081972101,1,0
332,4886,151,2022-01-17 02:38:01.592106140,5,0.0,Cartao,5,49.97586822001959,249.87934110009797,1,0
333,235,12,2022-01-17 03:48:06.672444829,2,0.05,PIX,4,23.208863476733935,44.096840605794476,1,0
334,4771,14,2022-01-17 04:58:11.752783519,3,0.1,PIX,5,220.76206295006904,596.0575699651864,1,0
335,2146,36,2022-01-17 06:08:16.833122208,3,0.0,Boleto,5,86.08705738668456,258.26117216005366,1,0
336,3576,45,2022-01-17 07:18:21.913460897,3,0.0,PIX,5,143.9108833148359,431.73264994450767,1,0
337,4857,200,2022-01-17 08:28:26.993799586,3,0.1,Boleto,4,81.45023600148582,219.91563720401172,1,0
338,3562,24,2022-01-17 09:38:32.074138276,2,0.0,Boleto,4,77.95904339227732,155.91808678455465,1,0
339,2475,119,2022-01-17 10:48:37.154476965,4,0.05,Cartao,5,10.0,38.0,1,0
340,227,131,2022-01-17 11:58:42.234815654,1,0.0,Boleto,5,169.82072708720415,169.82072708720415,1,0
341,2611,78,2022-01-17 13:08:47.315154343,6,0.0,PIX,4,112.19456058794852,673.1673635276911,1,0
342,2276,179,2022-01-17 14:18:52.395493033,3,0.05,Cartao,5,103.98980664371612,296.37094893459096,1,0
343,4802,183,2022-01-17 15:28:57.475831722,3,0.05,Cartao,5,300.32494087249347,855.9260814866063,1,0
344,1816,38,2022-01-17 16:39:02.556170411,2,0.1,Cartao,3,122.0662285200489,219.71921133608802,1,0
345,3855,92,2022-01-17 17:49:07.636509100,5,0.1,PIX,5,22.22135113378709,99.9960801020419,1,0
346,3996,87,2022-01-17 18:59:12.716847790,4,0.0,Cartao,1,73.35241664130928,293.4096665652371,1,0
347,1411,20,2022-01-17 20:09:17.797186479,3,0.0,Boleto,5,69.9195196679341,209.7585590038023,1,0
348,4765,97,2022-01-17 21:19:22.877525168,2,0.15,Boleto,4,113.65928694078707,193.220787799338,1,0
349,3380,2,2022-01-17 22:29:27.957863857,2,0.05,PIX,5,95.58519870822748,181.6118775456322,1,0
350,1846,154,2022-01-17 23:39:33.038202547,3,0.15,Boleto,4,59.874062165308146,152.67885852153577,1,0
351,1338,2,2022-01-18 00:49:38.118541236,2,0.0,Boleto,3,95.58519870822748,191.17039741645496,1,1
352,118,195,2022-01-18 01:59:43.198879925,2,0.0,Cartao,4,60.169506576450495,120.33901315290099,1,1
353,1869,42,2022-01-18 03:09:48.279218614,2,0.1,Cartao,5,269.2930184243128,484.727433163763,1,1
354,2098,40,2022-01-18 04:19:53.359557303,4,0.0,PIX,4,130.20201470999353,520.8080588399741,1,1
355,1814,137,2022-01-18 05:29:58.439895993,5,0.05,Cartao,3,95.00552757023793,451.27625595863014,1,1
356,1588,130,2022-01-18 06:40:03.520234682,2,0.0,PIX,4,42.91740065384273,85.83480130768547,1,1
357,3253,156,2022-01-18 07:50:08.600573371,4,0.0,PIX,5,32.76738545515761,131.06954182063043,1,1
358,543,3,2022-01-18 09:00:13.680912060,2,0.0,Boleto,5,161.7423405161777,323.4846810323554,1,1
359,2375,16,2022-01-18 10:10:18.761250750,4,0.0,Cartao,5,146.84313582694529,587.3725433077811,1,1
360,1527,132,2022-01-18 11:20:23.841589439,1,0.0,Boleto,5,166.4038192171998,166.4038192171998,1,1
361,3568,23,2022-01-18 12:30:28.921928128,6,0.0,Cartao,3,32.81726376690922,196.90358260145533,1,1
362,1270,102,2022-01-18 13:40:34.002266817,1,0.05,Boleto,5,193.05554121921594,183.40276415825514,1,1
363,602,77,2022-01-18 14:50:39.082605507,5,0.0,Cartao,5,80.19363653042464,400.96818265212323,1,1
364,3615,134,2022-01-18 16:00:44.162944196,2,0.0,Cartao,3,169.71256359437055,339.4251271887411,1,1
365,2150,55,2022-01-18 17:10:49.243282885,5,0.0,PIX,5,121.7900018732139,608.9500093660695,1,1
366,3302,136,2022-01-18 18:20:54.323621574,6,0.0,Boleto,4,30.15325332576214,180.91951995457285,1,1
367,388,73,2022-01-18 19:30:59.403960264,3,0.0,Cartao,4,247.99085398835646,743.9725619650694,1,1
368,3681,98,2022-01-18 20:41:04.484298953,3,0.0,Cartao,4,111.71965347041201,335.158960411236,1,1
369,1603,81,2022-01-18 21:51:09.564637642,2,0.1,Boleto,4,34.08058248080514,61.34504846544925,1,1
370,3283,114,2022-01-18 23:01:14.644976331,2,0.15,Cartao,4,84.11780070246768,143.00026119419505,1,1
371,2697,192,2022-01-19 00:11:19.725315021,5,0.05,PIX,5,115.65005666048887,549.3377691373221,1,2
372,4435,67,2022-01-19 01:21:24.805653710,4,0.1,Cartao,5,24.34061739060765,87.62622260618754,1,2
373,4152,41,2022-01-19 02:31:29.885992399,2,0.0,Cartao,1,31.77602126750998,63.55204253501996,1,2
374,3834,40,2022-01-19 03:41:34.966331088,4,0.05,PIX,4,130.20201470999353,494.76765589797543,1,2
375,1306,103,2022-01-19 04:51:40.046669778,5,0.0,Cartao,3,87.90014881876334,439.5007440938167,1,2
376,717,155,2022-01-19 06:01:45.127008467,2,0.2,Cartao,1,37.571297258707595,60.11407561393216,1,2
377,3656,39,2022-01-19 07:11:50.207347156,2,0.0,PayPal,5,169.83845961893994,339.6769192378799,1,2
378,2992,53,2022-01-19 08:21:55.287685845,3,0.05,Cartao,5,180.11684728541613,513.3330147634359,1,2
379,314,40,2022-01-19 09:32:00.368024535,3,0.0,Cartao,4,130.20201470999353,390.6060441299806,1,2
380,2281,52,2022-01-19 10:42:05.448363224,2,0.0,PayPal,4,67.0124709617887,134.0249419235774,1,2
381,2623,37,2022-01-19 11:52:10.528701913,2,0.1,Cartao,5,48.972640668473126,88.15075320325163,1,2
382,888,67,2022-01-19 13:02:15.609040602,2,0.0,Cartao,5,24.34061739060765,48.6812347812153,1,2
383,4343,147,2022-01-19 14:12:20.689379292,5,0.0,Cartao,5,47.7241819926608,238.62090996330403,1,2
384,2490,162,2022-01-19 15:22:25.769717981,3,0.15,Cartao,5,22.154397211327222,56.49371288888442,1,2
385,1923,85,2022-01-19 16:32:30.850056670,2,0.0,Boleto,5,111.83756256845014,223.67512513690028,1,2
386,4030,66,2022-01-19 17:42:35.930395359,4,0.1,Cartao,3,17.782019630841017,64.01527067102766,1,2
387,3064,138,2022-01-19 18:52:41.010734049,1,0.15,Boleto,4,61.92851384905333,52.63923677169533,1,2
388,161,52,2022-01-19 20:02:46.091072738,2,0.1,PIX,5,67.0124709617887,120.62244773121965,1,2
389,2188,170,2022-01-19 21:12:51.171411427,2,0.0,Boleto,4,123.06047406185569,246.12094812371137,1,2
390,2352,188,2022-01-19 22:22:56.251750116,5,0.0,PIX,4,101.14852671932906,505.7426335966453,1,2
391,1484,2,2022-01-19 23:33:01.332088806,3,0.0,PIX,5,95.58519870822748,286.7555961246824,1,2
392,3893,129,2022-01-20 00:43:06.412427495,1,0.05,Cartao,5,63.5369604354573,60.36011241368443,1,3
393,1738,178,2022-01-20 01:53:11.492766184,1,0.0,Cartao,5,111.14854061524342,111.14854061524342,1,3
394,4221,164,2022-01-20 03:03:16.573104873,2,0.0,Cartao,5,50.26529045048958,100.53058090097916,1,3
395,1909,97,2022-01-20 04:13:21.653443563,2,0.05,PIX,5,113.65928694078707,215.95264518749542,1,3
396,1371,22,2022-01-20 05:23:26.733782252,3,0.05,Cartao,4,107.89218831385797,307.4927366944952,1,3
397,1978,113,2022-01-20 06:33:31.814120941,3,0.05,Cartao,4,17.66891423500304,50.35640556975866,1,3
398,3396,82,2022-01-20 07:43:36.894459630,5,0.05,Boleto,5,23.88072899594696,113.43346273074805,1,3
399,2455,164,2022-01-20 08:53:41.974798320,1,0.05,Cartao,5,50.26529045048958,47.7520259279651,1,3
400,4260,121,2022-01-20 10:03:47.055137009,1,0.0,Cartao,5,178.8211013976887,178.8211013976887,1,3
401,4958,3,2022-01-20 11:13:52.135475698,3,0.15,Cartao,5,161.7423405161777,412.44296831625314,1,3
402,2288,172,2022-01-20 12:23:57.215814387,3,0.1,Cartao,5,29.296551482507518,79.10068900277031,1,3
403,1237,118,2022-01-20 13:34:02.296153077,2,0.0,Boleto,5,59.65325318945532,119.30650637891064,1,3
404,3175,144,2022-01-20 14:44:07.376491766,2,0.0,PIX,5,53.31107357777261,106.62214715554522,1,3
405,1207,139,2022-01-20 15:54:12.456830455,2,0.1,Cartao,5,64.8238527988364,116.68293503790552,1,3
406,505,10,2022-01-20 17:04:17.537169144,6,0.1,Cartao,4,42.41686791974396,229.05108676661737,1,3
407,3768,179,2022-01-20 18:14:22.617507834,8,0.0,Boleto,3,103.98980664371612,831.918453149729,1,3
408,4621,170,2022-01-20 19:24:27.697846523,4,0.05,Cartao,5,123.06047406185569,467.6298014350516,1,3
409,1404,25,2022-01-20 20:34:32.778185212,3,0.05,Boleto,5,10.0,28.5,1,3
410,1768,120,2022-01-20 21:44:37.858523901,2,0.0,PIX,5,77.27297915183716,154.54595830367433,1,3
411,3734,6,2022-01-20 22:54:42.938862591,4,0.1,Cartao,5,26.998242006565224,97.19367122363481,1,3
412,701,110,2022-01-21 00:04:48.019201280,2,0.0,PayPal,5,145.72531709283768,291.45063418567537,1,4
413,3205,172,2022-01-21 01:14:53.099539969,3,0.15,PIX,4,29.296551482507518,74.70620628039417,1,4
414,4146,8,2022-01-21 02:24:58.179878658,5,0.0,Cartao,5,122.8612155486089,614.3060777430445,1,4
415,3006,162,2022-01-21 03:35:03.260217348,3,0.15,Cartao,5,22.154397211327222,56.49371288888442,1,4
416,4791,41,2022-01-21 04:45:08.340556037,2,0.0,Boleto,5,31.77602126750998,63.55204253501996,1,4
417,4122,110,2022-01-21 05:55:13.420894726,2,0.0,PIX,4,145.72531709283768,291.45063418567537,1,4
418,4083,1,2022-01-21 07:05:18.501233415,3,0.05,Cartao,4,68.66858941690182,195.7054798381702,1,4
419,11,131,2022-01-21 08:15:23.581572104,4,0.05,Cartao,3,169.82072708720415,645.3187629313758,1,4
420,4904,52,2022-01-21 09:25:28.661910794,1,0.0,Cartao,3,67.0124709617887,67.0124709617887,1,4
421,2059,102,2022-01-21 10:35:33.742249483,4,0.1,PIX,5,193.05554121921594,694.9999483891773,1,4
422,3678,77,2022-01-21 11:45:38.822588172,2,0.1,Cartao,5,80.19363653042464,144.34854575476436,1,4
423,2820,171,2022-01-21 12:55:43.902926861,1,0.0,Cartao,4,54.97895652250185,54.97895652250185,1,4
424,973,47,2022-01-21 14:05:48.983265551,3,0.05,Cartao,4,128.41934685847997,365.9951385466679,1,4
425,3793,114,2022-01-21 15:15:54.063604240,3,0.1,Cartao,5,84.11780070246768,227.11806189666274,1,4
426,2455,83,2022-01-21 16:25:59.143942929,1,0.1,PIX,5,11.97715130872814,10.779436177855326,1,4
427,842,19,2022-01-21 17:36:04.224281618,4,0.1,PIX,3,40.71717391865951,146.58182610717424,1,4
428,4455,70,2022-01-21 18:46:09.304620308,1,0.0,Cartao,2,179.5589516211935,179.5589516211935,1,4
429,285,47,2022-01-21 19:56:14.384958997,4,0.1,Cartao,5,128.41934685847997,462.3096486905279,1,4
430,2436,117,2022-01-21 21:06:19.465297686,3,0.05,PayPal,4,82.74515385414578,235.82368848431548,1,4
431,2832,78,2022-01-21 22:16:24.545636375,1,0.05,Cartao,5,112.19456058794852,106.58483255855108,1,4
432,4521,5,2022-01-21 23:26:29.625975065,3,0.15,PIX,4,158.80539076538963,404.95374645174354,1,4
433,1030,64,2022-01-22 00:36:34.706313754,3,0.05,PayPal,5,150.71134170864195,472.4800562565925,1,5
434,4452,107,2022-01-22 01:46:39.786652443,5,0.1,PIX,5,166.74097046283643,825.3678037910404,1,5
435,2967,173,2022-01-22 02:56:44.866991132,4,0.1,Cartao,5,22.717646304343,89.9618793651983,1,5
436,554,192,2022-01-22 04:06:49.947329822,2,0.0,PIX,4,115.65005666048887,254.43012465307555,1,5
437,268,173,2022-01-22 05:16:55.027668511,2,0.0,Cartao,4,22.717646304343,49.9788218695546,1,5
438,1241,36,2022-01-22 06:27:00.108007200,4,0.05,PIX,5,86.08705738668456,359.8438998763415,1,5
439,4160,137,2022-01-22 07:37:05.188345889,3,0.05,PIX,4,95.00552757023793,297.8423289326959,1,5
440,2490,151,2022-01-22 08:47:10.268684579,4,0.15,PayPal,4,49.97586822001959,186.9097471428733,1,5
441,2589,160,2022-01-22 09:57:15.349023268,1,0.05,PIX,5,87.19724813831219,91.12112430453625,1,5
442,470,173,2022-01-22 11:07:20.429361957,4,0.15,PIX,5,22.717646304343,84.96399717824282,1,5
443,3288,156,2022-01-22 12:17:25.509700646,3,0.0,Cartao,4,32.76738545515761,108.13237200202012,1,5
444,3937,180,2022-01-22 13:27:30.590039336,6,0.1,Cartao,5,107.58835269741391,639.0748150226386,1,5
445,2020,11,2022-01-22 14:37:35.670378025,2,0.05,Cartao,4,53.81441066564159,112.47211829119092,1,5
446,2024,147,2022-01-22 15:47:40.750716714,3,0.0,Cartao,5,47.7241819926608,157.48980057578063,1,5
447,1590,64,2022-01-22 16:57:45.831055403,4,0.0,Boleto,5,150.71134170864195,663.1299035180247,1,5
448,4974,65,2022-01-22 18:07:50.911394093,4,0.15,Boleto,5,29.325531164644282,109.67748655576962,1,5
449,2061,73,2022-01-22 19:17:55.991732782,8,0.15,PIX,3,247.99085398835646,1854.9715878329066,1,5
450,4318,57,2022-01-22 20:28:01.072071471,1,0.0,Cartao,5,148.00765036724067,162.80841540396474,1,5
451,1420,66,2022-01-22 21:38:06.152410160,5,0.0,PIX,5,17.782019630841017,97.8011079696256,1,5
452,881,132,2022-01-22 22:48:11.232748850,4,0.1,PIX,5,166.4038192171998,658.9591241001114,1,5
453,839,157,2022-01-22 23:58:16.313087539,5,0.0,PIX,5,87.73385566746276,482.53620617104525,1,5
454,752,4,2022-01-23 01:08:21.393426228,3,0.15,PIX,4,22.962554679951594,64.40996587726423,1,6
455,270,124,2022-01-23 02:18:26.473764917,2,0.0,Cartao,4,78.80556018907903,173.37223241597388,1,6
456,3370,129,2022-01-23 03:28:31.554103607,3,0.0,Cartao,4,63.5369604354573,209.67196943700912,1,6
457,4828,92,2022-01-23 04:38:36.634442296,2,0.0,Cartao,3,22.22135113378709,48.8869724943316,1,6
458,4712,18,2022-01-23 05:48:41.714780985,1,0.1,Cartao,5,19.213417638510652,19.02128346212555,1,6
459,3504,141,2022-01-23 06:58:46.795119674,3,0.2,PIX,4,39.223611837797,103.5503352517841,1,6
460,3961,70,2022-01-23 08:08:51.875458364,3,0.0,Cartao,2,179.5589516211935,592.5445403499386,1,6
461,2076,177,2022-01-23 09:18:56.955797053,3,0.05,Cartao,4,113.73195362413249,356.54967461165535,1,6
462,1313,175,2022-01-23 10:29:02.036135742,6,0.15,PIX,4,92.02885828064885,516.2818949544401,1,6
463,2285,103,2022-01-23 11:39:07.116474431,5,0.1,Cartao,3,87.90014881876334,435.1057366528786,1,6
464,384,86,2022-01-23 12:49:12.196813121,3,0.0,Cartao,3,101.58119865176596,335.2179555508277,1,6
