cliente_id,idade,genero,cidade,renda_mensal,tipo_cliente,data_cadastro
331,34,M,Salvador,1534.9395140715715,Regular,2020-04-06 10:41:12.974594920
332,24,F,Rio de Janeiro,2320.206412304245,Regular,2020-04-06 17:42:04.104820965
333,35,M,Porto Alegre,4352.597189221284,Novo,2020-04-07 00:42:55.235047010
334,26,M,Sao Paulo,4208.956940792741,Novo,2020-04-07 07:43:46.365273055
335,46,M,Fortaleza,2696.9901387461787,Regular,2020-04-07 14:44:37.495499100
336,33,F,Manaus,4195.246328733061,Regular,2020-04-07 21:45:28.625725146
337,25,M,Brasilia,1000.0,Regular,2020-04-08 04:46:19.755951191
338,31,M,Curitiba,3139.8007375709194,VIP,2020-04-08 11:47:10.886177236
339,39,M,Recife,4584.070833843435,Novo,2020-04-08 18:48:02.016403281
340,28,F,Rio de Janeiro,1965.63054805108,Regular,2020-04-09 01:48:53.146629327
341,25,F,Salvador,1962.2179738785978,Regular,2020-04-09 08:49:44.276855372
342,37,M,Recife,1172.3621494208705,VIP,2020-04-09 15:50:35.407081417
343,37,F,Brasilia,6600.810987801251,VIP,2020-04-09 22:51:26.537307462
344,28,F,Belo Horizonte,2079.5837063555223,Regular,2020-04-10 05:52:17.667533507
345,29,F,Fortaleza,3362.7744417071126,Regular,2020-04-10 12:53:08.797759553
346,37,M,Belo Horizonte,4031.7609538001016,Novo,2020-04-10 19:53:59.927985598
347,17,F,Brasilia,6348.881753517508,Regular,2020-04-11 02:54:51.058211643
348,18,M,Belo Horizonte,2760.179831715264,Regular,2020-04-11 09:55:42.188437688
349,26,F,Fortaleza,2276.2510745472528,Regular,2020-04-11 16:56:33.318663733
350,32,M,Porto Alegre,3250.4015589304404,Regular,2020-04-11 23:57:24.448889779
351,38,M,Brasilia,5664.875172018504,Regular,2020-04-12 06:58:15.579115824
352,52,M,Recife,2737.8103410684835,Regular,2020-04-12 13:59:06.709341869
353,45,F,Belo Horizonte,1849.3055314811825,Regular,2020-04-12 20:59:57.839567914
354,33,M,Fortaleza,1379.6996311073576,Novo,2020-04-13 04:00:48.969793959
355,34,F,Curitiba,1618.6557627596083,Novo,2020-04-13 11:01:40.100020005
356,22,M,Manaus,4592.573166520361,Novo,2020-04-13 18:02:31.230246050
357,34,F,Fortaleza,2539.4118087730244,Regular,2020-04-14 01:03:22.360472095
358,31,F,Rio de Janeiro,2200.0591933214378,Novo,2020-04-14 08:04:13.490698140
359,38,F,Manaus,2083.9416186722287,Regular,2020-04-14 15:05:04.620924186
360,25,F,Curitiba,3110.4507491839904,Novo,2020-04-14 22:05:55.751150230
361,41,F,Sao Paulo,2644.5929891601104,Regular,2020-04-15 05:06:46.881376276
362,53,M,Recife,2600.434767086495,VIP,2020-04-15 12:07:38.011602322
363,33,F,Salvador,5852.721021145486,Regular,2020-04-15 19:08:29.141828366
364,39,M,Curitiba,6431.789870455674,Novo,2020-04-16 02:09:20.272054412
365,43,F,Porto Alegre,1332.7358833770302,Novo,2020-04-16 09:10:11.402280456
366,30,F,Manaus,3511.4922394966698,VIP,2020-04-16 16:11:02.532506502
367,37,M,Porto Alegre,2021.4471619320939,Regular,2020-04-16 23:11:53.662732548
368,35,M,Manaus,2632.987581677374,Regular,2020-04-17 06:12:44.792958592
369,36,M,Rio de Janeiro,3479.483675193139,Regular,2020-04-17 13:13:35.923184638
370,25,F,Sao Paulo,2680.182160509906,Regular,2020-04-17 20:14:27.053410682
371,35,F,Salvador,3345.026652234908,Novo,2020-04-18 03:15:18.183636728
372,40,F,Rio de Janeiro,4173.394878058909,Regular,2020-04-18 10:16:09.313862774
373,52,F,Curitiba,3454.0004889604875,Regular,2020-04-18 17:17:00.444088818
374,46,F,Porto Alegre,2157.2334033208786,Novo,2020-04-19 00:17:51.574314864
375,60,M,Manaus,2176.3407633399943,Regular,2020-04-19 07:18:42.704540908
376,25,M,Curitiba,1451.2018464066307,Regular,2020-04-19 14:19:33.834766954
377,45,F,Fortaleza,1945.043948135405,VIP,2020-04-19 21:20:24.964993000
378,37,F,Sao Paulo,7950.8504832307335,Novo,2020-04-20 04:21:16.095219044
379,61,F,Recife,2006.2011004070073,Regular,2020-04-20 11:22:07.225445090
380,25,M,Fortaleza,1641.4094849926855,Regular,2020-04-20 18:22:58.355671134
381,24,M,Porto Alegre,3498.060429674723,Novo,2020-04-21 01:23:49.485897180
382,27,M,Sao Paulo,2820.917936475846,Novo,2020-04-21 08:24:40.616123226
383,9,M,Sao Paulo,2703.2320227707637,Regular,2020-04-21 15:25:31.746349270
384,28,M,Curitiba,6030.124783004523,Regular,2020-04-21 22:26:22.876575316
385,25,F,Fortaleza,3922.8093137621768,Regular,2020-04-22 05:27:14.006801360
386,36,M,Curitiba,2287.0167869285847,Regular,2020-04-22 12:28:05.137027406
387,39,F,Curitiba,2410.916009511302,Regular,2020-04-22 19:28:56.267253452
388,57,M,Curitiba,2318.571965538337,Regular,2020-04-23 02:29:47.397479496
389,46,F,Porto Alegre,4616.397005083214,Regular,2020-04-23 09:30:38.527705542
390,28,M,Manaus,2555.3032521290515,Regular,2020-04-23 16:31:29.657931588
391,24,M,Manaus,1216.1230487014377,Regular,2020-04-23 23:32:20.788157632
392,40,M,Porto Alegre,2909.80154612712,Regular,2020-04-24 06:33:11.918383678
393,19,F,Salvador,1382.2764208803276,Novo,2020-04-24 13:34:03.048609722
394,56,F,Recife,8884.960553252657,Regular,2020-04-24 20:34:54.178835768
395,49,M,Rio de Janeiro,1839.3472699545844,Regular,2020-04-25 03:35:45.309061814
396,29,M,Recife,2749.2065378079474,VIP,2020-04-25 10:36:36.439287858
397,14,F,Porto Alegre,3391.750257722643,Regular,2020-04-25 17:37:27.569513904
398,51,M,Belo Horizonte,2580.3257242609498,Regular,2020-04-26 00:38:18.699739948
399,33,M,Rio de Janeiro,2578.555917379435,Regular,2020-04-26 07:39:09.829965994
400,49,F,Salvador,3680.903962863741,Regular,2020-04-26 14:40:00.960192040
401,15,F,Brasilia,6393.9530028555055,Regular,2020-04-26 21:40:52.090418084
402,27,M,Rio de Janeiro,4375.405765577076,Novo,2020-04-27 04:41:43.220644130
403,35,M,Sao Paulo,6243.254870839266,Regular,2020-04-27 11:42:34.350870174
404,35,F,Porto Alegre,1766.3851444096722,Regular,2020-04-27 18:43:25.481096220
405,29,M,Brasilia,3493.5766434627067,Regular,2020-04-28 01:44:16.611322266
406,42,M,Recife,3221.5665486639587,Regular,2020-04-28 08:45:07.741548310
407,22,F,Brasilia,3552.993071007766,Regular,2020-04-28 15:45:58.871774356
408,33,F,Porto Alegre,5931.995741181233,Regular,2020-04-28 22:46:50.002000400
409,36,M,Recife,2669.3904383969575,Novo,2020-04-29 05:47:41.132226446
410,41,F,Porto Alegre,2433.8954453348115,Regular,2020-04-29 12:48:32.262452492
411,43,F,Fortaleza,3893.2143198271424,Novo,2020-04-29 19:49:23.392678536
412,21,M,Belo Horizonte,1225.2481038381625,Regular,2020-04-30 02:50:14.522904582
413,16,F,Salvador,2648.037226857241,Novo,2020-04-30 09:51:05.653130626
414,50,M,Salvador,2787.5020616048205,Regular,2020-04-30 16:51:56.783356672
415,38,M,Sao Paulo,1881.492627945687,Novo,2020-04-30 23:52:47.913582718
416,26,F,Belo Horizonte,5057.004068855272,Regular,2020-05-01 06:53:39.043808762
417,53,M,Belo Horizonte,1752.6423480712197,Regular,2020-05-01 13:54:30.174034808
418,36,M,Sao Paulo,2785.1680058942547,Novo,2020-05-01 20:55:21.304260852
419,49,M,Recife,3451.549752067293,Regular,2020-05-02 03:56:12.434486898
420,35,M,Sao Paulo,5864.8124382492415,VIP,2020-05-02 10:57:03.564712944
421,59,F,Recife,2965.2652937616617,Regular,2020-05-02 17:57:54.694938988
422,56,F,Sao Paulo,4760.351538212285,Regular,2020-05-03 00:58:45.825165034
423,32,F,Rio de Janeiro,4231.440249646288,VIP,2020-05-03 07:59:36.955391080
424,46,M,Rio de Janeiro,3170.766951309308,VIP,2020-05-03 15:00:28.085617124
425,42,M,Fortaleza,1728.904579434334,Regular,2020-05-03 22:01:19.215843170
426,51,M,Manaus,1454.9249093036826,Regular,2020-05-04 05:02:10.346069214
427,23,M,Sao Paulo,3144.004864276365,VIP,2020-05-04 12:03:01.476295260
428,43,M,Belo Horizonte,2272.5357626072146,Regular,2020-05-04 19:03:52.606521306
429,47,F,Rio de Janeiro,4720.3137358986005,Regular,2020-05-05 02:04:43.736747350
430,13,F,Curitiba,4328.291883769413,Novo,2020-05-05 09:05:34.866973396
431,20,F,Recife,2718.116626637404,VIP,2020-05-05 16:06:25.997199440
432,10,M,Rio de Janeiro,1670.9432027294586,Regular,2020-05-05 23:07:17.127425486
433,31,F,Rio de Janeiro,3848.226896382596,Regular,2020-05-06 06:08:08.257651532
434,43,M,Porto Alegre,1791.8883321278256,Novo,2020-05-06 13:08:59.387877576
435,53,M,Recife,2040.1284255027224,Novo,2020-05-06 20:09:50.518103622
436,35,F,Salvador,1826.747114141166,VIP,2020-05-07 03:10:41.648329666
437,54,F,Brasilia,2781.5107352607856,Regular,2020-05-07 10:11:32.778555712
438,18,M,Recife,5351.3073099261255,Regular,2020-05-07 17:12:23.908781758
439,14,M,Fortaleza,2973.4541363213184,Regular,2020-05-08 00:13:15.039007802
440,34,M,Porto Alegre,2388.4279184414117,Novo,2020-05-08 07:14:06.169233848
441,39,F,Recife,1390.1855896938287,Regular,2020-05-08 14:14:57.299459892
442,34,M,Recife,3928.6938359859932,Regular,2020-05-08 21:15:48.429685938
443,10,F,Manaus,2017.8698353725695,Regular,2020-05-09 04:16:39.559911984
444,33,M,Porto Alegre,3161.363843704128,Regular,2020-05-09 11:17:30.690138028
445,19,M,Recife,2497.1133707730783,Novo,2020-05-09 18:18:21.820364074
446,43,F,Brasilia,4532.770449519653,Novo,2020-05-10 01:19:12.950590118
447,39,F,Brasilia,2755.576082230671,Regular,2020-05-10 08:20:04.080816164
448,23,M,Curitiba,2894.4107327371385,VIP,2020-05-10 15:20:55.211042210
449,28,F,Porto Alegre,3800.4454925619534,Regular,2020-05-10 22:21:46.341268254
450,22,F,Salvador,8548.149374977102,Novo,2020-05-11 05:22:37.471494300
451,34,F,Recife,4648.144864835184,Novo,2020-05-11 12:23:28.601720344
452,46,F,Manaus,2851.7751722736148,Regular,2020-05-11 19:24:19.731946390
453,23,F,Manaus,2985.728337743088,VIP,2020-05-12 02:25:10.862172436
454,41,F,Belo Horizonte,2292.894494572192,Regular,2020-05-12 09:26:01.992398480
455,28,F,Salvador,1853.8172085315825,Novo,2020-05-12 16:26:53.122624526
456,25,M,Manaus,2261.1404897655957,Regular,2020-05-12 23:27:44.252850570
457,33,M,Brasilia,2026.216455899668,Regular,2020-05-13 06:28:35.383076616
458,22,M,Belo Horizonte,4132.691596244299,Regular,2020-05-13 13:29:26.513302662
459,28,M,Sao Paulo,1744.8128351067353,Regular,2020-05-13 20:30:17.643528706
460,20,M,Manaus,5805.756943315914,Regular,2020-05-14 03:31:08.773754752
461,58,F,Fortaleza,4341.708407025254,VIP,2020-05-14 10:31:59.903980798
462,35,M,Porto Alegre,3011.6725404030403,Novo,2020-05-14 17:32:51.034206842
463,26,M,Manaus,2981.4329085653644,VIP,2020-05-15 00:33:42.164432888
464,37,F,Rio de Janeiro,2256.0242128186214,Regular,2020-05-15 07:34:33.294658932
465,33,M,Salvador,3411.9600698102595,Regular,2020-05-15 14:35:24.424884978
466,32,M,Rio de Janeiro,5136.084160389913,Regular,2020-05-15 21:36:15.555111024
467,42,M,Curitiba,2097.332899944685,Regular,2020-05-16 04:37:06.685337068
468,44,M,Manaus,1384.7902395189712,Regular,2020-05-16 11:37:57.815563114
469,28,M,Sao Paulo,4236.993122514861,Regular,2020-05-16 18:38:48.945789158
470,28,F,Rio de Janeiro,3505.8314413244107,Novo,2020-05-17 01:39:40.076015204
471,31,F,Rio de Janeiro,1702.5809749635216,Regular,2020-05-17 08:40:31.206241250
472,7,M,Salvador,2065.865022017146,Regular,2020-05-17 15:41:22.336467294
473,16,M,Belo Horizonte,1940.0089452006807,Novo,2020-05-17 22:42:13.466693340
474,51,M,Sao Paulo,2075.0361734128105,VIP,2020-05-18 05:43:04.596919384
475,54,F,Rio de Janeiro,2535.531662873452,Novo,2020-05-18 12:43:55.727145430
476,32,M,Recife,2609.0105996655725,Regular,2020-05-18 19:44:46.857371476
477,41,M,Sao Paulo,2152.969158714229,Novo,2020-05-19 02:45:37.987597520
478,38,F,Recife,2040.4345732411664,Regular,2020-05-19 09:46:29.117823566
479,71,M,Manaus,2658.7405920985316,Regular,2020-05-19 16:47:20.248049610
480,48,M,Rio de Janeiro,3241.6760273532946,Regular,2020-05-19 23:48:11.378275656
481,33,M,Rio de Janeiro,2544.9129696979717,Novo,2020-05-20 06:49:02.508501702
482,23,F,Brasilia,5320.558253350056,Novo,2020-05-20 13:49:53.638727746
483,15,F,Brasilia,3843.1355321087112,Regular,2020-05-20 20:50:44.768953792
484,37,F,Salvador,1345.5754865560982,Regular,2020-05-21 03:51:35.899179836
485,25,F,Porto Alegre,3873.306766111557,Regular,2020-05-21 10:52:27.029405882
486,17,F,Porto Alegre,4035.0420069442343,Novo,2020-05-21 17:53:18.159631928
487,27,F,Belo Horizonte,2398.580818808979,Regular,2020-05-22 00:54:09.289857972
488,22,F,Salvador,1411.4900611763514,Novo,2020-05-22 07:55:00.420084018
489,55,M,Porto Alegre,2993.0056024608807,VIP,2020-05-22 14:55:51.550310062
490,45,F,Salvador,2969.490517816539,Regular,2020-05-22 21:56:42.680536108
491,34,M,Rio de Janeiro,1701.3492330088368,Regular,2020-05-23 04:57:33.810762154
492,52,M,Brasilia,1442.8713378940465,Regular,2020-05-23 11:58:24.940988198
493,35,F,Brasilia,2853.2763993600092,Regular,2020-05-23 18:59:16.071214244
494,24,M,Brasilia,2653.039927517613,Regular,2020-05-24 02:00:07.201440288
495,53,F,Porto Alegre,2419.6237148724003,Regular,2020-05-24 09:00:58.331666334
496,41,M,Sao Paulo,2859.192818332092,Regular,2020-05-24 16:01:49.461892380
497,22,F,Fortaleza,1717.4773102459321,VIP,2020-05-24 23:02:40.592118424
498,32,F,Rio de Janeiro,2398.4781080905495,Regular,2020-05-25 06:03:31.722344470
499,24,F,Manaus,3891.9380087226714,Novo,2020-05-25 13:04:22.852570516
500,18,M,Salvador,2502.423546376924,Novo,2020-05-25 20:05:13.982796560
501,46,M,Brasilia,1292.086669958308,Novo,2020-05-26 03:06:05.113022606
502,57,F,Brasilia,2353.488233228444,Novo,2020-05-26 10:06:56.243248650
503,18,M,Brasilia,1745.7172265056693,Novo,2020-05-26 17:07:47.373474696
504,41,F,Rio de Janeiro,3406.934349684172,Regular,2020-05-27 00:08:38.503700742
505,27,F,Brasilia,3496.153704720875,Novo,2020-05-27 07:09:29.633926786
506,29,M,Belo Horizonte,1300.6412453097093,Regular,2020-05-27 14:10:20.764152832
507,27,M,Salvador,4356.8582219264,Regular,2020-05-27 21:11:11.894378876
508,24,M,Rio de Janeiro,1709.4156216434558,Novo,2020-05-28 04:12:03.024604922
509,35,F,Salvador,6500.218984512108,Novo,2020-05-28 11:12:54.154830968
510,25,M,Recife,2909.1373349630258,Novo,2020-05-28 18:13:45.285057012
511,38,M,Curitiba,1598.4716783963884,Novo,2020-05-29 01:14:36.415283058
512,34,M,Belo Horizonte,1684.1343377877179,Regular,2020-05-29 08:15:27.545509102
513,32,F,Sao Paulo,3547.6746720591036,Regular,2020-05-29 15:16:18.675735148
514,24,M,Sao Paulo,2451.24185583408,Novo,2020-05-29 22:17:09.805961194
515,28,M,Fortaleza,2840.3229662238737,Regular,2020-05-30 05:18:00.936187238
516,44,F,Belo Horizonte,6676.773336327437,Novo,2020-05-30 12:18:52.066413284
517,41,F,Salvador,2101.439716059445,Regular,2020-05-30 19:19:43.196639328
518,23,F,Sao Paulo,3071.6846280198256,Regular,2020-05-31 02:20:34.326865374
519,36,M,Curitiba,6062.7710509813605,Regular,2020-05-31 09:21:25.457091420
520,44,M,Sao Paulo,3412.6921231519977,Regular,2020-05-31 16:22:16.587317464
521,14,F,Brasilia,1335.0161021817817,Novo,2020-05-31 23:23:07.717543510
522,41,M,Fortaleza,3837.953289131603,Regular,2020-06-01 06:23:58.847769554
523,27,F,Rio de Janeiro,1666.5294529155105,Regular,2020-06-01 13:24:49.977995600
524,41,F,Manaus,6023.379529154186,VIP,2020-06-01 20:25:41.108221646
525,25,M,Manaus,1975.4790354129593,Novo,2020-06-02 03:26:32.238447690
526,13,F,Sao Paulo,13157.599163778918,Regular,2020-06-02 10:27:23.368673736
527,15,F,Salvador,6208.583159111578,Regular,2020-06-02 17:28:14.498899780
528,35,M,Salvador,2001.583137538515,VIP,2020-06-03 00:29:05.629125826
529,38,F,Brasilia,3010.9378958119064,Novo,2020-06-03 07:29:56.759351872
530,24,M,Sao Paulo,4345.178596714819,Regular,2020-06-03 14:30:47.889577916
531,42,M,Sao Paulo,4410.883273288589,Novo,2020-06-03 21:31:39.019803962
532,15,M,Manaus,3718.843939392886,Regular,2020-06-04 04:32:30.150030008
533,34,F,Recife,5575.177968853207,Regular,2020-06-04 11:33:21.280256052
534,20,F,Sao Paulo,2803.1961482397373,Regular,2020-06-04 18:34:12.410482098
535,27,F,Rio de Janeiro,2481.556257941257,Regular,2020-06-05 01:35:03.540708142
536,35,M,Fortaleza,2506.312945216112,Regular,2020-06-05 08:35:54.670934188
537,24,F,Fortaleza,4578.774276107109,Regular,2020-06-05 15:36:45.801160234
538,30,M,Rio de Janeiro,3578.1118360115183,Novo,2020-06-05 22:37:36.931386278
539,47,F,Recife,3448.3179239164388,Regular,2020-06-06 05:38:28.061612324
540,28,M,Salvador,4436.482557283252,Regular,2020-06-06 12:39:19.191838368
541,45,M,Manaus,1068.9945321303246,Novo,2020-06-06 19:40:10.322064414
542,21,M,Fortaleza,3480.859106334494,Regular,2020-06-07 02:41:01.452290460
543,41,F,Belo Horizonte,3325.1978146125234,Novo,2020-06-07 09:41:52.582516504
544,52,M,Curitiba,6866.460494941966,Regular,2020-06-07 16:42:43.712742550
545,5,F,Manaus,1388.120577745452,Regular,2020-06-07 23:43:34.842968594
546,25,M,Recife,6493.736112096943,VIP,2020-06-08 06:44:25.973194640
547,41,M,Belo Horizonte,3095.499509372717,Regular,2020-06-08 13:45:17.103420686
548,32,M,Sao Paulo,3806.6117398630963,Novo,2020-06-08 20:46:08.233646730
549,39,F,Rio de Janeiro,6890.916636269835,Regular,2020-06-09 03:46:59.363872776
550,27,F,Sao Paulo,3945.6959622338118,Novo,2020-06-09 10:47:50.494098820
551,36,M,Brasilia,3641.620830883102,VIP,2020-06-09 17:48:41.624324866
552,33,M,Porto Alegre,3364.8733129019924,Regular,2020-06-10 00:49:32.754550912
553,49,M,Rio de Janeiro,2340.830201751092,Regular,2020-06-10 07:50:23.884776956
554,38,F,Belo Horizonte,2938.7965439693553,Novo,2020-06-10 14:51:15.015003002
555,39,M,Curitiba,2084.41520346804,Regular,2020-06-10 21:52:06.145229046
556,30,F,Porto Alegre,2915.266593320267,Regular,2020-06-11 04:52:57.275455092
557,29,F,Brasilia,1000.0,Regular,2020-06-11 11:53:48.405681138
558,29,M,Salvador,3694.2017829637816,Novo,2020-06-11 18:54:39.535907182
559,39,F,Brasilia,2804.9230182560327,VIP,2020-06-12 01:55:30.666133228
560,29,F,Porto Alegre,2519.7075738942785,Novo,2020-06-12 08:56:21.796359272
561,38,F,Fortaleza,3327.175556952629,Regular,2020-06-12 15:57:12.926585318
562,59,M,Manaus,1455.6648815834783,Regular,2020-06-12 22:58:04.056811364
563,45,M,Recife,7821.526337450251,Novo,2020-06-13 05:58:55.187037408
564,31,M,Sao Paulo,2831.6539916404563,Novo,2020-06-13 12:59:46.317263454
565,49,M,Salvador,2771.3165733838314,Regular,2020-06-13 20:00:37.447489498
566,30,M,Recife,1839.597165671173,Regular,2020-06-14 03:01:28.577715544
567,10,M,Brasilia,3016.8640934429995,Novo,2020-06-14 10:02:19.707941590
568,22,F,Curitiba,5963.900218653709,Regular,2020-06-14 17:03:10.838167634
569,12,M,Sao Paulo,5003.826029602816,Regular,2020-06-15 00:04:01.968393680
570,30,M,Salvador,4569.773295610122,Regular,2020-06-15 07:04:53.098619726
571,35,M,Recife,3917.4627902082702,Novo,2020-06-15 14:05:44.228845770
572,55,F,Sao Paulo,2491.720553597255,Novo,2020-06-15 21:06:35.359071816
573,38,F,Sao Paulo,1443.6334106507306,Regular,2020-06-16 04:07:26.489297860
574,32,F,Salvador,2695.8817615178395,Regular,2020-06-16 11:08:17.619523906
575,44,M,Belo Horizonte,2649.3358574327267,Regular,2020-06-16 18:09:08.749749952
576,8,F,Manaus,5036.1501992848935,Regular,2020-06-17 01:09:59.879975996
577,37,M,Belo Horizonte,3479.6786314853016,Regular,2020-06-17 08:10:51.010202042
578,44,M,Sao Paulo,6675.208801826896,Novo,2020-06-17 15:11:42.140428086
579,17,M,Porto Alegre,5424.84317425337,VIP,2020-06-17 22:12:33.270654132
580,48,M,Rio de Janeiro,2372.6249504424936,Regular,2020-06-18 05:13:24.400880178
581,39,M,Porto Alegre,1214.9222982719298,Regular,2020-06-18 12:14:15.531106222
582,30,F,Salvador,5959.772671527148,VIP,2020-06-18 19:15:06.661332268
583,42,F,Sao Paulo,5882.238181715679,VIP,2020-06-19 02:15:57.791558312
584,62,M,Sao Paulo,1505.5208612966296,Regular,2020-06-19 09:16:48.921784358
585,37,F,Curitiba,6339.91100276357,Novo,2020-06-19 16:17:40.052010404
586,37,M,Manaus,3608.540172874434,VIP,2020-06-19 23:18:31.182236448
587,29,M,Curitiba,3230.3402430120473,Regular,2020-06-20 06:19:22.312462494
588,24,F,Salvador,6683.463546366478,Regular,2020-06-20 13:20:13.442688538
589,44,F,Fortaleza,5839.162083148775,Regular,2020-06-20 20:21:04.572914584
590,24,M,Belo Horizonte,4128.483701292649,Regular,2020-06-21 03:21:55.703140630
591,35,M,Curitiba,3776.709976036566,Regular,2020-06-21 10:22:46.833366674
592,29,F,Salvador,4056.9922189197378,Regular,2020-06-21 17:23:37.963592720
593,40,F,Belo Horizonte,2440.5318920071877,Regular,2020-06-22 00:24:29.093818764
594,39,F,Salvador,2899.951451968263,Regular,2020-06-22 07:25:20.224044810
595,47,M,Fortaleza,1898.5418491553485,Regular,2020-06-22 14:26:11.354270856
596,28,M,Manaus,2523.6968567027247,Regular,2020-06-22 21:27:02.484496900
597,31,M,Manaus,2481.6602248032436,Regular,2020-06-23 04:27:53.614722946
598,23,M,Salvador,2169.7067847923454,Regular,2020-06-23 11:28:44.744948990
599,29,F,Curitiba,3191.9051758809564,Novo,2020-06-23 18:29:35.875175036
600,39,M,Manaus,2535.1537742767455,Regular,2020-06-24 01:30:27.005401082
601,44,M,Rio de Janeiro,3831.9050483750298,Regular,2020-06-24 08:31:18.135627126
602,23,F,Curitiba,1324.5654115721447,Novo,2020-06-24 15:32:09.265853172
603,45,F,Recife,2816.703765969115,Novo,2020-06-24 22:33:00.396079216
604,51,M,Brasilia,3183.6251796919696,Novo,2020-06-25 05:33:51.526305262
605,39,F,Salvador,2552.134584842953,Regular,2020-06-25 12:34:42.656531308
606,57,F,Salvador,2734.772827314646,Regular,2020-06-25 19:35:33.786757352
